sra,name,lat,lon,type
ERR3586746,[AO] Arctic Ocean (MRGID:1906),72.4731,-71.91245,ori
ERR3586747,[AO] Arctic Ocean (MRGID:1906),76.07015,1.38595,ori
ERR3586748,[AO] Arctic Ocean (MRGID:1906),72.58645,44.1172,ori
ERR3586749,[AO] Arctic Ocean (MRGID:1906),72.5364,44.074200000000005,ori
ERR3586750,[AO] Arctic Ocean (MRGID:1906),78.9393,79.32235,ori
ERR3586751,"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)",-1.9002,-84.6265,ori
ERR3586752,"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)",23.36,37.2183,ori
ERR3586753,"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)",23.36,37.2183,ori
ERR3586754,"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)",23.36,37.2183,ori
ERR3586755,"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)",23.36,37.2183,ori
ERR3586756,(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942),-23.1108,-134.9327,ori
ERR3586757,(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942),-23.1108,-134.9327,ori
ERR3586758,(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942),-23.1108,-134.9327,ori
ERR3586759,(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942),-23.1108,-134.9327,ori
ERR3586760,,-6.628,-152.4607,ori
ERR3586761,,-6.628,-152.4607,ori
ERR3586762,,-6.628,-152.4607,ori
ERR3586763,,-6.628,-152.4607,ori
ERR3586764,,6.671,-153.0658,ori
ERR3586765,,6.671,-153.0658,ori
ERR3586766,,6.671,-153.0658,ori
ERR3586767,,6.671,-153.0658,ori
ERR3586768,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6168,-88.4532,ori
ERR3586769,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6168,-88.4532,ori
ERR3586770,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6168,-88.4532,ori
ERR3586771,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6168,-88.4532,ori
ERR3586772,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6236,-88.45,ori
ERR3586773,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6236,-88.45,ori
ERR3586774,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6236,-88.45,ori
ERR3586775,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.6236,-88.45,ori
ERR3586776,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.851,-79.7064,ori
ERR3586777,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.851,-79.7064,ori
ERR3586778,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.851,-79.7064,ori
ERR3586779,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.851,-79.7064,ori
ERR3586780,,36.1811,-28.9373,ori
ERR3586781,,36.1811,-28.9373,ori
ERR3586782,,36.1811,-28.9373,ori
ERR3586783,,36.1811,-28.9373,ori
ERR3586784,,44.0342,-16.5455,ori
ERR3586785,"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029), Marine Ecoregion:Mascarene Islands (MRGID:22030)",-16.8084,59.5043,ori
ERR3586786,"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029), Marine Ecoregion:Mascarene Islands (MRGID:22030)",-16.8084,59.5043,ori
ERR3586787,"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029), Marine Ecoregion:Mascarene Islands (MRGID:22030)",-16.8084,59.5043,ori
ERR3586788,"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029), Marine Ecoregion:Mascarene Islands (MRGID:22030)",-16.8084,59.5043,ori
ERR3586789,,-44.5913,-52.1804,ori
ERR3586790,,-44.5913,-52.1804,ori
ERR3586791,,-44.5913,-52.1804,ori
ERR3586792,,-44.5913,-52.1804,ori
ERR3586793,,6.6112,-153.0543,ori
ERR3586794,,6.6112,-153.0543,ori
ERR3586795,,6.6112,-153.0543,ori
ERR3586796,,6.6112,-153.0543,ori
ERR3586797,,31.5168,-159.046,ori
ERR3586798,,31.5168,-159.046,ori
ERR3586799,,31.5168,-159.046,ori
ERR3586800,,31.5168,-159.046,ori
ERR3586801,,35.3671,-127.7422,ori
ERR3586802,,35.3671,-127.7422,ori
ERR3586803,,35.3671,-127.7422,ori
ERR3586804,,35.3671,-127.7422,ori
ERR3586805,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.7526,-122.0013,ori
ERR3586806,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.7526,-122.0013,ori
ERR3586807,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.7526,-122.0013,ori
ERR3586808,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.7526,-122.0013,ori
ERR3586809,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.9986,-121.7698,ori
ERR3586810,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.9986,-121.7698,ori
ERR3586811,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.9986,-121.7698,ori
ERR3586812,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.9986,-121.7698,ori
ERR3586813,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.931,-121.8645,ori
ERR3586814,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.931,-121.8645,ori
ERR3586815,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.931,-121.8645,ori
ERR3586816,"(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)",32.931,-121.8645,ori
ERR3586817,,17.0854,-118.8913,ori
ERR3586818,,17.0854,-118.8913,ori
ERR3586819,,17.0854,-118.8913,ori
ERR3586820,,17.0854,-118.8913,ori
ERR3586821,"(search radius=5 degrees) Marine Province:Tropical East Pacific (MRGID:21769), Marine Ecoregion:Northern Galapagos Islands (MRGID:21871)",6.4998,-94.9527,ori
ERR3586822,"(search radius=5 degrees) Marine Province:Tropical East Pacific (MRGID:21769), Marine Ecoregion:Northern Galapagos Islands (MRGID:21871)",6.4998,-94.9527,ori
ERR3586823,"(search radius=5 degrees) Marine Province:Tropical East Pacific (MRGID:21769), Marine Ecoregion:Northern Galapagos Islands (MRGID:21871)",6.4998,-94.9527,ori
ERR3586824,"(search radius=5 degrees) Marine Province:Tropical East Pacific (MRGID:21769), Marine Ecoregion:Northern Galapagos Islands (MRGID:21871)",6.4998,-94.9527,ori
ERR3586825,(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972),7.4122,-79.3017,ori
ERR3586826,(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972),7.4122,-79.3017,ori
ERR3586827,(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972),7.4122,-79.3017,ori
ERR3586828,(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972),7.4122,-79.3017,ori
ERR3586829,,43.7056,-16.8794,ori
ERR3586830,,43.7056,-16.8794,ori
ERR3586831,,43.7056,-16.8794,ori
ERR3586832,,43.7056,-16.8794,ori
ERR3586833,,43.7056,-16.8794,ori
ERR3586834,,22.7598,-157.9568,ori
ERR3586835,,22.7598,-157.9568,ori
ERR3586836,,22.7598,-157.9568,ori
ERR3586837,,22.7598,-157.9568,ori
ERR3586838,,22.7598,-157.9568,ori
ERR3586839,,22.7598,-157.9568,ori
ERR3586840,,22.7901,-157.9439,ori
ERR3586841,,22.7901,-157.9439,ori
ERR3586842,,22.7901,-157.9439,ori
ERR3586843,,22.7901,-157.9439,ori
ERR3586844,,22.7901,-157.9439,ori
ERR3586845,,22.7901,-157.9439,ori
ERR3586846,,22.7546,-158.0067,ori
ERR3586847,,22.7546,-158.0067,ori
ERR3586848,,22.7546,-158.0067,ori
ERR3586849,,22.7546,-158.0067,ori
ERR3586850,,22.7546,-158.0067,ori
ERR3586851,,22.7546,-158.0067,ori
ERR3586852,,31.528,-159.0224,ori
ERR3586853,,31.528,-159.0224,ori
ERR3586854,,31.528,-159.0224,ori
ERR3586855,,31.528,-159.0224,ori
ERR3586856,,31.528,-159.0224,ori
ERR3586857,,31.528,-159.0224,ori
ERR3586858,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586859,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586860,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586861,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586862,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586863,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586864,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586865,"(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)",29.6394,-79.5395,ori
ERR3586866,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586867,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586868,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586869,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586870,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586871,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586872,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586873,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),36.3698,-72.9669,ori
ERR3586874,,43.7056,-16.8794,ori
ERR3586875,,43.7056,-16.8794,ori
ERR3586876,,43.7056,-16.8794,ori
ERR3586877,,43.7056,-16.8794,ori
ERR3586878,,43.7056,-16.8794,ori
ERR3586879,,43.7056,-16.8794,ori
ERR3586880,,43.7056,-16.8794,ori
ERR3586881,,43.7056,-16.8794,ori
ERR3586882,,44.0497,-16.6034,ori
ERR3586883,,44.0497,-16.6034,ori
ERR3586884,,44.0497,-16.6034,ori
ERR3586885,,44.0497,-16.6034,ori
ERR3586886,,44.0497,-16.6034,ori
ERR3586887,,44.0497,-16.6034,ori
ERR3586888,,44.0497,-16.6034,ori
ERR3586889,,44.0497,-16.6034,ori
ERR3586890,,-29.7238,-101.1604,ori
ERR3586891,,-29.668,-101.2285,ori
ERR3586892,"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)",-28.1698,-107.3833,ori
ERR3586893,"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)",-28.1762,-107.4021,ori
ERR3586894,"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)",-28.1874,-107.6385,ori
ERR3586895,"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)",-25.8051,-111.7202,ori
ERR3586896,"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)",-25.826,-111.7294,ori
ERR3586897,"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)",-25.8076,-111.6906,ori
ERR3586898,,-21.146,-104.787,ori
ERR3586899,"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)",-2.0133,-84.589,ori
ERR3586900,"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)",-1.8902,-84.6141,ori
ERR3586901,(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942),-23.2811,-129.3947,ori
ERR3586902,(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942),-23.2189,-129.4997,ori
ERR3586903,,31.5213,-158.9958,ori
ERR3586904,,31.5213,-158.9958,ori
ERR3586905,,31.5213,-158.9958,ori
ERR3586906,,31.5213,-158.9958,ori
ERR3586907,,31.5213,-158.9958,ori
ERR3586908,,31.5213,-158.9958,ori
ERR3586909,,31.5213,-158.9958,ori
ERR3586910,,31.5213,-158.9958,ori
ERR3586911,,35.4002,-127.7499,ori
ERR3586912,,35.4002,-127.7499,ori
ERR3586913,,35.4002,-127.7499,ori
ERR3586914,,35.4002,-127.7499,ori
ERR3586915,,35.4002,-127.7499,ori
ERR3586916,,35.4002,-127.7499,ori
ERR3586917,,35.4002,-127.7499,ori
ERR3586918,,35.4002,-127.7499,ori
ERR3586919,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586920,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586921,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586922,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586923,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586924,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586925,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586926,"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)",9.8481,-80.0454,ori
ERR3586927,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586928,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586929,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586930,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586931,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586932,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586933,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586934,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)",25.5264,-88.394,ori
ERR3586935,(search radius=5 degrees) Marine Ecoregion:Western India (MRGID:22017),17.4847,67.9997,ori
ERR3586936,(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774),-0.6625,73.161,ori
ERR3586937,(search radius=5 degrees) Marine Ecoregion:Mascarene Islands (MRGID:22030),-21.4966,56.9011,ori
ERR3586938,"(search radius=5 degrees) Marine Province:Western Indian Ocean (MRGID:21773), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)",-13.0833,46.971,ori
ERR3586939,"(search radius=5 degrees) Marine Province:Western Indian Ocean (MRGID:21773), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)",-12.807,45.2247,ori
ERR3586940,"(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)",-32.2401,17.7103,ori
ERR3586941,,-20.4091,-3.1759,ori
ERR3586942,,-20.4075,-3.1641,ori
ERR3586943,"(search radius=5 degrees) Marine Province:St. Helena and Ascension Islands (MRGID:21768), Marine Ecoregion:St. Helena and Ascension Islands (MRGID:21768)",-9.3,-9.5587,ori
ERR3586944,,-8.7789,-17.9099,ori
ERR3586945,,-8.7296,-17.9604,ori
ERR3586946,"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)",-21.0292,-35.3498,ori
ERR3586947,"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)",-20.9315,-35.1794,ori
ERR3586948,,-44.5342,-52.455,ori
ERR3586949,"(search radius=5 degrees) Marine Province:Magellanic (MRGID:21756), Marine Ecoregion:Patagonian Shelf (MRGID:8586)",-54.3739,-65.1342,ori
ERR3586950,"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Shetland Islands (MRGID:21925)",-64.3595,-53.0063,ori
ERR3586951,"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Shetland Islands (MRGID:21925)",-64.3183,-53.1081,ori
ERR3586952,(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925),-63.8768,-56.0916,ori
ERR3586953,"(search radius=5 degrees) Marine Ecoregion:Chiloense (MRGID:21891), Marine Ecoregion:Araucanian (MRGID:22009)",-39.6466,-76.9634,ori
ERR3586954,"(search radius=5 degrees) Marine Ecoregion:Central Chile (MRGID:22007), Marine Ecoregion:Araucanian (MRGID:22009)",-34.161,-73.0995,ori
ERR3586955,"(search radius=5 degrees) Marine Ecoregion:Central Chile (MRGID:22007), Marine Ecoregion:Araucanian (MRGID:22009)",-33.6895,-71.998,ori
ERR3586956,"(search radius=5 degrees) Marine Ecoregion:Central Chile (MRGID:22007), Marine Ecoregion:Araucanian (MRGID:22009)",-34.0614,-73.1066,ori
ERR3586957,"(search radius=5 degrees) Marine Ecoregion:Central Chile (MRGID:22007), Marine Ecoregion:Araucanian (MRGID:22009)",-33.9116,-73.0537,ori
ERR3586958,"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)",-0.0283,-84.5862,ori
ERR3586959,"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)",0.0307,-84.612,ori
ERR3586960,"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)",0.0063,-84.585,ori
ERR3586961,(search radius=5 degrees) Marine Ecoregion:Northern and Central Red Sea (MRGID:21919),27.16,27.1433,ori
ERR3586962,"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)",21.9467,38.2517,ori
ERR3586963,(search radius=5 degrees) Marine Ecoregion:Western India (MRGID:22017),17.5294,67.9576,ori
ERR3586964,(search radius=5 degrees) Marine Ecoregion:Western India (MRGID:22017),17.4825,67.9869,ori
ERR3586965,(search radius=5 degrees) Marine Ecoregion:Western India (MRGID:22017),17.4814,67.9947,ori
ERR3586966,(search radius=5 degrees) Marine Ecoregion:Western India (MRGID:22017),17.4831,68.0026,ori
ERR3586967,(search radius=5 degrees) Marine Ecoregion:Western India (MRGID:22017),17.4855,68.0247,ori
ERR3586968,"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)",6.0001,73.8955,ori
ERR3586969,"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)",5.9998,73.9067,ori
ERR3586970,"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)",4.6599,73.4856,ori
ERR3586971,"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)",2.815,71.534,ori
ERR3586972,,-21.5043,54.3563,ori
ERR3586973,,-31.0266,4.665,ori
ERR3586974,,-31.027,4.6802,ori
ERR3586975,,-30.1484,-43.2705,ori
ERR3586976,,-40.6511,-52.182,ori
ERR3586977,(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925),-63.4015,-56.7938,ori
ERR3586978,(search radius=5 degrees) Marine Ecoregion:Channels and Fjords of Southern Chile (MRGID:21888),-57.7338,-67.1084,ori
ERR3586979,,-6.6499,-152.4243,ori
ERR3586980,(search radius=5 degrees) Marine Ecoregion:Line Islands (MRGID:21839),0.0003,-153.6759,ori
ERR3586981,(search radius=5 degrees) Marine Ecoregion:Line Islands (MRGID:21839),0.0222,-153.6858,ori
ERR3586982,,17.0854,-118.8913,ori
ERR3586983,,35.8427,-37.1526,ori
ERR3586984,,43.6792,-16.8344,ori
ERR3586985,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)",40.0154,13.9069,ori
ERR3586986,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Ionian Sea (MRGID:3351)",37.4956,15.4945,ori
ERR3586987,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)",35.759,14.2574,ori
ERR3586988,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)",34.2116,13.7684,ori
ERR3586989,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)",39.5705,17.4101,ori
ERR3586990,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)",39.3991,19.3997,ori
ERR3586991,,17.0854,-118.8913,ori
ERR3586992,(search radius=5 degrees) Marine Ecoregion:Western India (MRGID:22017),17.4847,67.9997,ori
ERR3586993,(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774),-0.6625,73.161,ori
ERR3586994,"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029), Marine Ecoregion:Mascarene Islands (MRGID:22030)",-16.8084,59.5043,ori
ERR3586995,(search radius=5 degrees) Marine Ecoregion:Mascarene Islands (MRGID:22030),-21.4966,56.9011,ori
ERR3586996,"(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)",-32.2401,17.7103,ori
ERR3586997,,-44.5913,-52.1804,ori
