Metagenome	Run	Habitat
Rhizosphere	SRR6332225	Host_plant
Rhizosphere	SRR6332226	Host_plant
Rhizosphere	SRR6332227	Host_plant
Rhizosphere	SRR6332228	Host_plant
Rhizosphere	SRR6336411	Host_plant
Rhizosphere	SRR6336412	Host_plant
Rhizosphere	SRR6336413	Host_plant
Rhizosphere	SRR6336414	Host_plant
Rhizosphere	SRR6336415	Host_plant
Rhizosphere	SRR6336416	Host_plant
Rhizosphere	SRR6336417	Host_plant
Rhizosphere	SRR6336418	Host_plant
Rhizosphere	SRR6336421	Host_plant
Rhizosphere	SRR6336422	Host_plant
Rhizosphere	SRR6336425	Host_plant
Rhizosphere	SRR6336426	Host_plant
Rhizosphere	SRR6336427	Host_plant
Rhizosphere	SRR6336428	Host_plant
Rhizosphere	SRR6336429	Host_plant
Rhizosphere	SRR6336430	Host_plant
Rhizosphere	SRR6336431	Host_plant
Rhizosphere	SRR6336433	Host_plant
Rhizosphere	SRR6336434	Host_plant
Rhizosphere	SRR6336435	Host_plant
Rhizosphere	SRR6336436	Host_plant
Rhizosphere	SRR6336437	Host_plant
Rhizosphere	SRR6336438	Host_plant
Rhizosphere	SRR6336439	Host_plant
Rhizosphere	SRR6336440	Host_plant
Rhizosphere	SRR6336441	Host_plant
Rhizosphere	SRR6336442	Host_plant
Rhizosphere	SRR6336443	Host_plant
Rhizosphere	SRR6336444	Host_plant
Rhizosphere	SRR6336445	Host_plant
Rhizosphere	SRR6336446	Host_plant
Rhizosphere	SRR6336447	Host_plant
Rhizosphere	SRR6336448	Host_plant
Rhizosphere	SRR6336449	Host_plant
Rhizosphere	SRR6336450	Host_plant
Rhizosphere	SRR6336451	Host_plant
Rhizosphere	SRR6336452	Host_plant
Rhizosphere	SRR6336453	Host_plant
Rhizosphere	SRR6336455	Host_plant
Rhizosphere	SRR6336456	Host_plant
Rhizosphere	SRR6336457	Host_plant
Rhizosphere	SRR6336458	Host_plant
Rhizosphere	SRR6336459	Host_plant
Rhizosphere	SRR6336460	Host_plant
Rhizosphere	SRR6336461	Host_plant
Rhizosphere	SRR6336462	Host_plant
Rhizosphere	SRR6336463	Host_plant
Rhizosphere	SRR6336464	Host_plant
Rhizosphere	SRR6336465	Host_plant
Rhizosphere	SRR6336466	Host_plant
Rhizosphere	SRR6336467	Host_plant
Rhizosphere	SRR6336468	Host_plant
Rhizosphere	SRR6336469	Host_plant
Rhizosphere	SRR6336470	Host_plant
Rhizosphere	SRR6336471	Host_plant
Rhizosphere	SRR6336472	Host_plant
Rhizosphere	SRR6336473	Host_plant
Rhizosphere	SRR6336474	Host_plant
Rhizosphere	SRR6336475	Host_plant
Rhizosphere	SRR6336476	Host_plant
Rhizosphere	SRR6336477	Host_plant
Rhizosphere	SRR6336478	Host_plant
Rhizosphere	SRR6336479	Host_plant
Rhizosphere	SRR6336480	Host_plant
Rhizosphere	SRR6336481	Host_plant
Rhizosphere	SRR6349879	Host_plant
Rhizosphere	SRR6349880	Host_plant
Rhizosphere	SRR6349881	Host_plant
Rhizosphere	SRR6349882	Host_plant
Rhizosphere	SRR6349883	Host_plant
Rhizosphere	SRR6349884	Host_plant
Rhizosphere	SRR6349885	Host_plant
Rhizosphere	SRR6349886	Host_plant
Rhizosphere	SRR6349887	Host_plant
Rhizosphere	SRR6349888	Host_plant
Rhizosphere	SRR6349889	Host_plant
Rhizosphere	SRR6349890	Host_plant
Rhizosphere	SRR7004606	Host_plant
Rhizosphere	SRR7004607	Host_plant
Rhizosphere	SRR7004642	Host_plant
Rhizosphere	SRR7004643	Host_plant
Rhizosphere	SRR7004653	Host_plant
Rhizosphere	SRR7004667	Host_plant
Rhizosphere	SRR7004668	Host_plant
Rhizosphere	SRR7004712	Host_plant
Rhizosphere	SRR7004713	Host_plant
Rhizosphere	SRR7004714	Host_plant
Rhizosphere	SRR7004716	Host_plant
Rhizosphere	SRR7004717	Host_plant
Rhizosphere	SRR7142026	Host_plant
Rhizosphere	SRR7142027	Host_plant
Rhizosphere	SRR7142028	Host_plant
Rhizosphere	SRR7142029	Host_plant
Rhizosphere	SRR7142035	Host_plant
Rhizosphere	SRR7142036	Host_plant
Rhizosphere	SRR7142037	Host_plant
Rhizosphere	SRR7142038	Host_plant
Rhizosphere	SRR7142089	Host_plant
Rhizosphere	SRR7142090	Host_plant
Rhizosphere	SRR7495877	Host_plant
Rhizosphere	SRR7495878	Host_plant
Rhizosphere	SRR7590044	Host_plant
Rhizosphere	SRR7590045	Host_plant
Rhizosphere	SRR7590081	Host_plant
Rhizosphere	SRR7590082	Host_plant
Rhizosphere	SRR7590083	Host_plant
Rhizosphere	SRR7590084	Host_plant
Rhizosphere	SRR8098372	Host_plant
Rhizosphere	SRR8098373	Host_plant
Rhizosphere	SRR8098555	Host_plant
Rhizosphere	SRR8098556	Host_plant
Rhizosphere	SRR8100032	Host_plant
Rhizosphere	SRR8100033	Host_plant
Rhizosphere	SRR8436111	Host_plant
Rhizosphere	SRR8532589	Host_plant
Rhizosphere	SRR8532590	Host_plant
Rhizosphere	SRR8535405	Host_plant
Rhizosphere	SRR8549878	Host_plant
Rhizosphere	SRR8549879	Host_plant
Rhizosphere	SRR8549880	Host_plant
Rhizosphere	SRR8549881	Host_plant
Rhizosphere	SRR8549882	Host_plant
Rhizosphere	SRR8549883	Host_plant
Rhizosphere	SRR8549884	Host_plant
Rhizosphere	SRR8549886	Host_plant
Rhizosphere	SRR8549887	Host_plant
Rhizosphere	SRR8549889	Host_plant
Rhizosphere	SRR8549897	Host_plant
Rhizosphere	SRR8549898	Host_plant
Rhizosphere	SRR8549899	Host_plant
Rhizosphere	SRR8549900	Host_plant
Rhizosphere	SRR8549901	Host_plant
Rhizosphere	SRR8549903	Host_plant
Rhizosphere	SRR8549913	Host_plant
Rhizosphere	SRR8549914	Host_plant
Rhizosphere	SRR8549995	Host_plant
Rhizosphere	SRR9006460	Host_plant
Rhizosphere	SRR9045299	Host_plant
Rhizosphere	SRR9694508	Host_plant
Rhizosphere	SRR9694509	Host_plant
Rhizosphere	SRR9694510	Host_plant
Rhizosphere	SRR9694511	Host_plant
Rhizosphere	SRR9694512	Host_plant
Rhizosphere	SRR9694513	Host_plant
Rhizosphere	SRR9694514	Host_plant
Rhizosphere	SRR9694515	Host_plant
Rhizosphere	SRR9694516	Host_plant
Rhizosphere	SRR9694517	Host_plant
Rhizosphere	SRR9694518	Host_plant
Rhizosphere	SRR9694519	Host_plant
Rhizosphere	SRR9694520	Host_plant
Rhizosphere	SRR9694521	Host_plant
Rhizosphere	SRR9694522	Host_plant
Rhizosphere	SRR9694523	Host_plant
Rhizosphere	SRR9694524	Host_plant
Rhizosphere	SRR9694525	Host_plant
Riverine	SRR7687088	Aquatic
Riverine	SRR7687089	Aquatic
Riverine	SRR7687090	Aquatic
Riverine	SRR7687091	Aquatic
Riverine	SRR7687092	Aquatic
Riverine	SRR7687093	Aquatic
Riverine	SRR7687094	Aquatic
Riverine	SRR7687095	Aquatic
Riverine	SRR7687096	Aquatic
Riverine	SRR7687097	Aquatic
Riverine	SRR7687098	Aquatic
Riverine	SRR7687099	Aquatic
Riverine	SRR7687100	Aquatic
Riverine	SRR7687101	Aquatic
Riverine	SRR7687102	Aquatic
Riverine	SRR7687103	Aquatic
Riverine	SRR7687104	Aquatic
Riverine	SRR7687105	Aquatic
Riverine	SRR7687106	Aquatic
Riverine	SRR7687107	Aquatic
Riverine	SRR7687108	Aquatic
Riverine	SRR7687109	Aquatic
Riverine	SRR7687110	Aquatic
Riverine	SRR7687111	Aquatic
Riverine	SRR7687112	Aquatic
Riverine	SRR7687113	Aquatic
Riverine	SRR7687114	Aquatic
Riverine	SRR7687115	Aquatic
Riverine	SRR7687116	Aquatic
Riverine	SRR7687117	Aquatic
Riverine	SRR7687118	Aquatic
Riverine	SRR7687119	Aquatic
Riverine	SRR7687120	Aquatic
Riverine	SRR7687121	Aquatic
Riverine	SRR7687122	Aquatic
Riverine	SRR7687123	Aquatic
Riverine	SRR7687124	Aquatic
Riverine	SRR7687128	Aquatic
Riverine	SRR7687135	Aquatic
Riverine	SRR7687136	Aquatic
Riverine	SRR7687138	Aquatic
Riverine	SRR7687154	Aquatic
Riverine	SRR7687155	Aquatic
Riverine	SRR7687156	Aquatic
Riverine	SRR7687157	Aquatic
Riverine	SRR7687158	Aquatic
Riverine	SRR7687159	Aquatic
Riverine	SRR7687160	Aquatic
Riverine	SRR7687204	Aquatic
Riverine	SRR7687205	Aquatic
Riverine	SRR7687206	Aquatic
Riverine	SRR7687207	Aquatic
Riverine	SRR7687208	Aquatic
Riverine	SRR7687209	Aquatic
Riverine	SRR7687227	Aquatic
Riverine	SRR7687230	Aquatic
Riverine	SRR7687266	Aquatic
Riverine	SRR7687267	Aquatic
Riverine	SRR7687268	Aquatic
Riverine	SRR7687273	Aquatic
Riverine	SRR7687274	Aquatic
Riverine	SRR7687275	Aquatic
Riverine	SRR7687276	Aquatic
Riverine	SRR7687277	Aquatic
Riverine	SRR7687278	Aquatic
Riverine	SRR7687279	Aquatic
Riverine	SRR7687280	Aquatic
Riverine	SRR7687281	Aquatic
Riverine	SRR7687292	Aquatic
Riverine	SRR7687293	Aquatic
Riverine	SRR7687294	Aquatic
Riverine	SRR7687295	Aquatic
Riverine	SRR7687296	Aquatic
Riverine	SRR7687300	Aquatic
Riverine	SRR7687306	Aquatic
Riverine	SRR7687307	Aquatic
Riverine	SRR7687308	Aquatic
Riverine	SRR7687309	Aquatic
Riverine	SRR7687319	Aquatic
Riverine	SRR7687320	Aquatic
Riverine	SRR7687330	Aquatic
Riverine	SRR7687331	Aquatic
Riverine	SRR7687332	Aquatic
Riverine	SRR7687333	Aquatic
Riverine	SRR7687334	Aquatic
Riverine	SRR7687335	Aquatic
Riverine	SRR7687336	Aquatic
Riverine	SRR7687337	Aquatic
Riverine	SRR7687338	Aquatic
Riverine	SRR7687340	Aquatic
Riverine	SRR7687342	Aquatic
Riverine	SRR7963255	Aquatic
Riverine	SRR7963257	Aquatic
Riverine	SRR7963258	Aquatic
Riverine	SRR7963259	Aquatic
Riverine	SRR7963362	Aquatic
Riverine	SRR7963366	Aquatic
Riverine	SRR7963476	Aquatic
Riverine	SRR7963477	Aquatic
Riverine	SRR7963478	Aquatic
Riverine	SRR7963487	Aquatic
Riverine	SRR7963489	Aquatic
Riverine	SRR7963491	Aquatic
Riverine	SRR7963492	Aquatic
Riverine	SRR7963493	Aquatic
Riverine	SRR7963516	Aquatic
Riverine	SRR7963539	Aquatic
Riverine	SRR7963560	Aquatic
Riverine	SRR7963561	Aquatic
Riverine	SRR7963562	Aquatic
Riverine	SRR7963564	Aquatic
Riverine	SRR7963565	Aquatic
Riverine	SRR7963568	Aquatic
Riverine	SRR7963569	Aquatic
Riverine	SRR7963800	Aquatic
Riverine	SRR7991964	Aquatic
Riverine	SRR8438009	Aquatic
Riverine	SRR8438010	Aquatic
Riverine	SRR8438011	Aquatic
Riverine	SRR8438014	Aquatic
Riverine	SRR8438017	Aquatic
Riverine	SRR8438018	Aquatic
Riverine	SRR8438041	Aquatic
Riverine	SRR8438159	Aquatic
Riverine	SRR8438161	Aquatic
Riverine	SRR8438162	Aquatic
Riverine	SRR8438163	Aquatic
Riverine	SRR8438248	Aquatic
Riverine	SRR8438249	Aquatic
Riverine	SRR8438250	Aquatic
Riverine	SRR8438302	Aquatic
Riverine	SRR8438303	Aquatic
Riverine	SRR8438304	Aquatic
Riverine	SRR8438305	Aquatic
Riverine	SRR8438306	Aquatic
Riverine	SRR8438307	Aquatic
Riverine	SRR8438308	Aquatic
Riverine	SRR8438309	Aquatic
Riverine	SRR8438310	Aquatic
Riverine	SRR8438313	Aquatic
Riverine	SRR8438315	Aquatic
Riverine	SRR8438316	Aquatic
Riverine	SRR8438317	Aquatic
Riverine	SRR8438318	Aquatic
Riverine	SRR8438319	Aquatic
Riverine	SRR8438320	Aquatic
Riverine	SRR8438321	Aquatic
Riverine	SRR8438344	Aquatic
Riverine	SRR8438361	Aquatic
Riverine	SRR8536098	Aquatic
Riverine	SRR8536149	Aquatic
Saline_spring	SRR10200452	Aquatic
Salt_lake	SRR10674833	Aquatic
Salt_lake	SRR10674834	Aquatic
Salt_lake	SRR10674835	Aquatic
Salt_lake	SRR10674836	Aquatic
Salt_lake	SRR10674837	Aquatic
Salt_lake	SRR10674838	Aquatic
Salt_lake	SRR10674839	Aquatic
Salt_lake	SRR10674840	Aquatic
Salt_lake	SRR10674841	Aquatic
Salt_lake	SRR10674842	Aquatic
Salt_lake	SRR10674843	Aquatic
Salt_lake	SRR10674844	Aquatic
Salt_marsh	SRR11827185	Soil
Salt_marsh	SRR11827438	Soil
Salt_marsh	SRR11827439	Soil
Salt_marsh	SRR11827440	Soil
Salt_marsh	SRR11827441	Soil
Salt_marsh	SRR11828456	Soil
Salt_marsh	SRR11828458	Soil
Salt_marsh	SRR11828459	Soil
Salt_marsh	SRR11828460	Soil
Salt_marsh	SRR11828594	Soil
Salt_marsh	SRR11828805	Soil
Salt_marsh	SRR11828806	Soil
Salt_marsh	SRR11828807	Soil
Salt_marsh	SRR11828891	Soil
Salt_marsh	SRR11828897	Soil
Salt_marsh	SRR11828898	Soil
Salt_marsh	SRR11828900	Soil
Salt_marsh	SRR11828902	Soil
Salt_marsh	SRR11828958	Soil
Salt_marsh	SRR11828959	Soil
Salt_marsh	SRR11828993	Soil
Salt_marsh	SRR11828994	Soil
Salt_marsh	SRR11829001	Soil
Salt_marsh	SRR11829099	Soil
Salt_marsh	SRR11829101	Soil
Salt_marsh	SRR11829103	Soil
Salt_marsh	SRR11829105	Soil
Salt_marsh	SRR11829142	Soil
Salt_marsh	SRR11829143	Soil
Salt_marsh	SRR11829144	Soil
Salt_marsh	SRR11829260	Soil
Salt_marsh	SRR11829261	Soil
Salt_marsh	SRR11829331	Soil
Salt_marsh	SRR11829332	Soil
Salt_marsh	SRR6824225	Soil
Salt_marsh	SRR6824226	Soil
Salt_marsh	SRR6824227	Soil
Salt_marsh	SRR6824228	Soil
Salt_marsh	SRR6824229	Soil
Salt_marsh	SRR6824230	Soil
Salt_marsh	SRR6824231	Soil
Salt_marsh	SRR6824233	Soil
Salt_marsh	SRR6824234	Soil
Salt_marsh	SRR6824235	Soil
Salt_marsh	SRR6824236	Soil
Salt_marsh	SRR6824249	Soil
Salt_marsh	SRR6824250	Soil
Salt_marsh	SRR6824251	Soil
Salt_marsh	SRR6824278	Soil
Salt_marsh	SRR6824279	Soil
Salt_marsh	SRR6824280	Soil
Salt_marsh	SRR6824281	Soil
Salt_marsh	SRR6824282	Soil
Salt_marsh	SRR6824283	Soil
Salt_marsh	SRR6824709	Soil
Salt_marsh	SRR6824712	Soil
Salt_marsh	SRR6824933	Soil
Salt_marsh	SRR6824934	Soil
Salt_marsh	SRR6824961	Soil
Salt_marsh	SRR6824962	Soil
Salt_marsh	SRR6824963	Soil
Salt_marsh	SRR6824964	Soil
Salt_marsh	SRR6824968	Soil
Salt_marsh	SRR6824969	Soil
Salt_marsh	SRR6824979	Soil
Salt_marsh	SRR6824980	Soil
Salt_marsh	SRR6824981	Soil
Salt_marsh	SRR6824983	Soil
Salt_marsh	SRR6824984	Soil
Salt_marsh	SRR6825004	Soil
Salt_marsh	SRR6980408	Soil
Salt_marsh	SRR6980409	Soil
Salt_marsh	SRR6980410	Soil
Salt_marsh	SRR6980412	Soil
Salt_marsh	SRR6980496	Soil
Salt_marsh	SRR6980642	Soil
Salt_marsh	SRR6980930	Soil
Salt_marsh	SRR6980931	Soil
Salt_marsh	SRR6980959	Soil
Salt_marsh	SRR6980991	Soil
Salt_marsh	SRR6980992	Soil
Salt_marsh	SRR6981017	Soil
Salt_marsh	SRR6981148	Soil
Salt_marsh	SRR6981149	Soil
Salt_marsh	SRR6981150	Soil
Salt_marsh	SRR7635123	Soil
Salt_marsh	SRR7635271	Soil
Salt_marsh	SRR7814520	Soil
Salt_marsh	SRR7814521	Soil
Salt_marsh	SRR7814522	Soil
Salt_marsh	SRR8850865	Soil
Sand	SRR6179837	Soil
Sand	SRR6179860	Soil
Sand	SRR6179862	Soil
Sand	SRR6179866	Soil
Seawater	DRR067250	Aquatic
Seawater	DRR067251	Aquatic
Seawater	DRR067252	Aquatic
Seawater	DRR067255	Aquatic
Seawater	DRR067256	Aquatic
Seawater	DRR067257	Aquatic
Seawater	DRR067260	Aquatic
Seawater	DRR067261	Aquatic
Seawater	DRR067262	Aquatic
Seawater	DRR067265	Aquatic
Seawater	DRR067266	Aquatic
Seawater	DRR067267	Aquatic
Seawater	DRR067270	Aquatic
Seawater	DRR067271	Aquatic
Seawater	DRR067272	Aquatic
Seawater	DRR171338	Aquatic
Seawater	DRR171339	Aquatic
Seawater	DRR171340	Aquatic
Seawater	ERR2088997	Aquatic
Seawater	ERR2088998	Aquatic
Seawater	ERR2088999	Aquatic
Seawater	ERR2089000	Aquatic
Seawater	ERR2089001	Aquatic
Seawater	ERR2089002	Aquatic
Seawater	ERR2089003	Aquatic
Seawater	ERR2089004	Aquatic
Seawater	ERR2089005	Aquatic
Seawater	ERR2089006	Aquatic
Seawater	ERR2089007	Aquatic
Seawater	ERR2089008	Aquatic
Seawater	SRR10499325	Aquatic
Seawater	SRR10499326	Aquatic
Seawater	SRR10872562	Aquatic
Seawater	SRR10872566	Aquatic
Seawater	SRR12149475	Aquatic
Seawater	SRR12225027	Aquatic
Seawater	SRR3933418	Aquatic
Seawater	SRR3933419	Aquatic
Seawater	SRR3933420	Aquatic
Seawater	SRR3933421	Aquatic
Seawater	SRR3933422	Aquatic
Seawater	SRR3933423	Aquatic
Seawater	SRR3933424	Aquatic
Seawater	SRR3933425	Aquatic
Seawater	SRR3933426	Aquatic
Seawater	SRR3933427	Aquatic
Seawater	SRR3933428	Aquatic
Seawater	SRR3933429	Aquatic
Seawater	SRR3933430	Aquatic
Seawater	SRR3933431	Aquatic
Seawater	SRR3933432	Aquatic
Seawater	SRR3933433	Aquatic
Seawater	SRR3933434	Aquatic
Seawater	SRR3933435	Aquatic
Seawater	SRR3933436	Aquatic
Seawater	SRR3933437	Aquatic
Seawater	SRR3933438	Aquatic
Seawater	SRR3933439	Aquatic
Seawater	SRR3933440	Aquatic
Seawater	SRR3933441	Aquatic
Seawater	SRR3933442	Aquatic
Seawater	SRR3933443	Aquatic
Seawater	SRR3933444	Aquatic
Seawater	SRR3933445	Aquatic
Seawater	SRR3933446	Aquatic
Seawater	SRR3933447	Aquatic
Seawater	SRR3933448	Aquatic
Seawater	SRR3933449	Aquatic
Seawater	SRR3933450	Aquatic
Seawater	SRR3933451	Aquatic
Seawater	SRR3933452	Aquatic
Seawater	SRR3933453	Aquatic
Seawater	SRR3933454	Aquatic
Seawater	SRR3933455	Aquatic
Seawater	SRR3933456	Aquatic
Seawater	SRR3933457	Aquatic
Seawater	SRR3933458	Aquatic
Seawater	SRR3933459	Aquatic
Seawater	SRR3933460	Aquatic
Seawater	SRR3933461	Aquatic
Seawater	SRR3933462	Aquatic
Seawater	SRR3933463	Aquatic
Seawater	SRR3933464	Aquatic
Seawater	SRR3933465	Aquatic
Seawater	SRR3933466	Aquatic
Seawater	SRR3933467	Aquatic
Seawater	SRR3933468	Aquatic
Seawater	SRR3933469	Aquatic
Seawater	SRR3933470	Aquatic
Seawater	SRR3933471	Aquatic
Seawater	SRR3933472	Aquatic
Seawater	SRR3933473	Aquatic
Seawater	SRR3933474	Aquatic
Seawater	SRR3933475	Aquatic
Seawater	SRR3933476	Aquatic
Seawater	SRR3933477	Aquatic
Seawater	SRR3933478	Aquatic
Seawater	SRR3933479	Aquatic
Seawater	SRR3933480	Aquatic
Seawater	SRR3933481	Aquatic
Seawater	SRR3933482	Aquatic
Seawater	SRR3933483	Aquatic
Seawater	SRR3933484	Aquatic
Seawater	SRR3933486	Aquatic
Seawater	SRR3933487	Aquatic
Seawater	SRR3933488	Aquatic
Seawater	SRR3933489	Aquatic
Seawater	SRR3933490	Aquatic
Seawater	SRR3933491	Aquatic
Seawater	SRR3933492	Aquatic
Seawater	SRR3933493	Aquatic
Seawater	SRR3933494	Aquatic
Seawater	SRR3933495	Aquatic
Seawater	SRR3933496	Aquatic
Seawater	SRR3933497	Aquatic
Seawater	SRR3933498	Aquatic
Seawater	SRR3933499	Aquatic
Seawater	SRR3933500	Aquatic
Seawater	SRR3933501	Aquatic
Seawater	SRR3933502	Aquatic
Seawater	SRR3933503	Aquatic
Seawater	SRR3933504	Aquatic
Seawater	SRR3933505	Aquatic
Seawater	SRR3933506	Aquatic
Seawater	SRR3933507	Aquatic
Seawater	SRR3933508	Aquatic
Seawater	SRR3933509	Aquatic
Seawater	SRR3933510	Aquatic
Seawater	SRR3933511	Aquatic
Seawater	SRR3933512	Aquatic
Seawater	SRR3933513	Aquatic
Seawater	SRR3933514	Aquatic
Seawater	SRR3933515	Aquatic
Seawater	SRR3933516	Aquatic
Seawater	SRR3933517	Aquatic
Seawater	SRR3933518	Aquatic
Seawater	SRR3933519	Aquatic
Seawater	SRR3933520	Aquatic
Seawater	SRR3933521	Aquatic
Seawater	SRR3933522	Aquatic
Seawater	SRR3933523	Aquatic
Seawater	SRR3933524	Aquatic
Seawater	SRR3933525	Aquatic
Seawater	SRR3933526	Aquatic
Seawater	SRR3933527	Aquatic
Seawater	SRR3933528	Aquatic
Seawater	SRR3933529	Aquatic
Seawater	SRR3933530	Aquatic
Seawater	SRR3933531	Aquatic
Seawater	SRR3933532	Aquatic
Seawater	SRR3933533	Aquatic
Seawater	SRR3933534	Aquatic
Seawater	SRR3933535	Aquatic
Seawater	SRR3933536	Aquatic
Seawater	SRR3933537	Aquatic
Seawater	SRR3933538	Aquatic
Seawater	SRR3933539	Aquatic
Seawater	SRR3933540	Aquatic
Seawater	SRR3933541	Aquatic
Seawater	SRR3933542	Aquatic
Seawater	SRR3933543	Aquatic
Seawater	SRR3933544	Aquatic
Seawater	SRR4458013	Aquatic
Seawater	SRR4458016	Aquatic
Seawater	SRR4458017	Aquatic
Seawater	SRR4458025	Aquatic
Seawater	SRR4458026	Aquatic
Seawater	SRR5052259	Aquatic
Seawater	SRR5052263	Aquatic
Seawater	SRR5052265	Aquatic
Seawater	SRR5052269	Aquatic
Seawater	SRR5052273	Aquatic
Seawater	SRR5052275	Aquatic
Seawater	SRR5052279	Aquatic
Seawater	SRR7523247	Aquatic
Seawater	SRR7523248	Aquatic
Seawater	SRR7523249	Aquatic
Seawater	SRR7523250	Aquatic
Seawater	SRR7523251	Aquatic
Seawater	SRR7523252	Aquatic
Seawater	SRR7523253	Aquatic
Seawater	SRR7523254	Aquatic
Seawater	SRR7523255	Aquatic
Seawater	SRR7523256	Aquatic
Seawater	SRR7523257	Aquatic
Seawater	SRR7523258	Aquatic
Seawater	SRR7523259	Aquatic
Seawater	SRR7523260	Aquatic
Seawater	SRR7523261	Aquatic
Seawater	SRR7523262	Aquatic
Seawater	SRR7523263	Aquatic
Seawater	SRR7523264	Aquatic
Seawater	SRR7523265	Aquatic
Seawater	SRR7523266	Aquatic
Seawater	SRR7523267	Aquatic
Seawater	SRR7523268	Aquatic
Seawater	SRR7523269	Aquatic
Seawater	SRR7523270	Aquatic
Seawater	SRR7523271	Aquatic
Seawater	SRR7523272	Aquatic
Seawater	SRR7523273	Aquatic
Seawater	SRR7523274	Aquatic
Seawater	SRR7523275	Aquatic
Seawater	SRR7523276	Aquatic
Seawater	SRR7523277	Aquatic
Seawater	SRR7523278	Aquatic
Seawater	SRR7523279	Aquatic
Seawater	SRR7523280	Aquatic
Seawater	SRR7523281	Aquatic
Seawater	SRR7523282	Aquatic
Seawater	SRR7523283	Aquatic
Seawater	SRR7523284	Aquatic
Seawater	SRR7523285	Aquatic
Seawater	SRR7523286	Aquatic
Seawater	SRR7523287	Aquatic
Seawater	SRR7523288	Aquatic
Seawater	SRR7523289	Aquatic
Seawater	SRR7523290	Aquatic
Seawater	SRR7523291	Aquatic
Seawater	SRR7523292	Aquatic
Seawater	SRR7523293	Aquatic
Seawater	SRR7523294	Aquatic
Seawater	SRR7523295	Aquatic
Seawater	SRR7523296	Aquatic
Seawater	SRR7523297	Aquatic
Seawater	SRR7523298	Aquatic
Seawater	SRR7523299	Aquatic
Seawater	SRR7523300	Aquatic
Seawater	SRR7523301	Aquatic
Seawater	SRR7523302	Aquatic
Seawater	SRR7523303	Aquatic
Seawater	SRR7523304	Aquatic
Seawater	SRR7523305	Aquatic
Seawater	SRR7523306	Aquatic
Seawater	SRR7523307	Aquatic
Seawater	SRR7523308	Aquatic
Seawater	SRR7523309	Aquatic
Seawater	SRR7523310	Aquatic
Seawater	SRR7523311	Aquatic
Seawater	SRR7523312	Aquatic
Seawater	SRR7523313	Aquatic
Seawater	SRR7523314	Aquatic
Seawater	SRR7523315	Aquatic
Seawater	SRR7523316	Aquatic
Seawater	SRR7523317	Aquatic
Seawater	SRR7523318	Aquatic
Seawater	SRR7523319	Aquatic
Seawater	SRR7523320	Aquatic
Seawater	SRR7523321	Aquatic
Seawater	SRR7523322	Aquatic
Seawater	SRR7523323	Aquatic
Seawater	SRR7523324	Aquatic
Seawater	SRR7523325	Aquatic
Seawater	SRR7523326	Aquatic
Seawater	SRR7523327	Aquatic
Seawater	SRR7523328	Aquatic
Seawater	SRR7523329	Aquatic
Seawater	SRR7523330	Aquatic
Seawater	SRR7523331	Aquatic
Seawater	SRR7523332	Aquatic
Seawater	SRR7523333	Aquatic
Seawater	SRR7523334	Aquatic
Seawater	SRR7523335	Aquatic
Seawater	SRR7523336	Aquatic
Seawater	SRR7523337	Aquatic
Seawater	SRR7523338	Aquatic
Seawater	SRR7523339	Aquatic
Seawater	SRR7523340	Aquatic
Seawater	SRR7523341	Aquatic
Seawater	SRR7523342	Aquatic
Seawater	SRR7523343	Aquatic
Seawater	SRR7523344	Aquatic
Seawater	SRR7523345	Aquatic
Seawater	SRR7523346	Aquatic
Seawater	SRR7523347	Aquatic
Seawater	SRR7523348	Aquatic
Seawater	SRR7523349	Aquatic
Seawater	SRR7523350	Aquatic
Seawater	SRR7523351	Aquatic
Seawater	SRR7523352	Aquatic
Seawater	SRR7523353	Aquatic
Seawater	SRR7523354	Aquatic
Seawater	SRR7523355	Aquatic
Seawater	SRR7523356	Aquatic
Seawater	SRR7523357	Aquatic
Seawater	SRR7523358	Aquatic
Seawater	SRR7523359	Aquatic
Seawater	SRR7523360	Aquatic
Seawater	SRR7523361	Aquatic
Seawater	SRR7523362	Aquatic
Seawater	SRR7523363	Aquatic
Seawater	SRR7523364	Aquatic
Seawater	SRR7523365	Aquatic
Seawater	SRR7523366	Aquatic
Seawater	SRR7523367	Aquatic
Seawater	SRR7523368	Aquatic
Seawater	SRR7523369	Aquatic
Seawater	SRR7523370	Aquatic
Seawater	SRR7523371	Aquatic
Seawater	SRR7523372	Aquatic
Seawater	SRR7523373	Aquatic
Seawater	SRR7523374	Aquatic
Seawater	SRR7523375	Aquatic
Seawater	SRR7523376	Aquatic
Seawater	SRR7523377	Aquatic
Seawater	SRR7523378	Aquatic
Seawater	SRR7523379	Aquatic
Seawater	SRR7523380	Aquatic
Seawater	SRR7523381	Aquatic
Seawater	SRR7523382	Aquatic
Seawater	SRR7523383	Aquatic
Seawater	SRR7523384	Aquatic
Seawater	SRR7523385	Aquatic
Seawater	SRR7523386	Aquatic
Seawater	SRR7523387	Aquatic
Seawater	SRR7523388	Aquatic
Seawater	SRR7523389	Aquatic
Seawater	SRR7523390	Aquatic
Seawater	SRR7523391	Aquatic
Seawater	SRR7523392	Aquatic
Seawater	SRR7523393	Aquatic
Seawater	SRR7523394	Aquatic
Seawater	SRR7523395	Aquatic
Seawater	SRR7523396	Aquatic
Seawater	SRR7523397	Aquatic
Seawater	SRR7523398	Aquatic
